"","MDS","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","StopDateTime"
"877","CV022B","0800000037","BQ","CANNON","OOR",2020-05-13 00:30:00,"2020-05-13 20:30:00"
"878","CV022B","0800000037","CA","CANNON","IR",2020-05-13 20:30:00,"2021-01-26 05:00:00"
"879","CV022B","0800000037","PJ","CANNON","IR",2021-01-26 05:00:00,"2021-02-23 15:00:00"
"880","CV022B","0800000037","CA","CANNON","IR",2021-02-23 15:00:00,"2022-03-07 10:46:30"
"881","CV022B","0800000038","CA","CANNON","IR",2015-01-01 00:01:00,"2015-01-10 02:06:00"
"882","CV022B","0800000038","DM","CANNON","OOR",2015-01-10 02:06:00,"2015-05-08 20:30:00"
"883","CV022B","0800000038","CA","CANNON","IR",2015-05-08 20:30:00,"2015-06-06 17:01:00"
"884","CV022B","0800000038","BQ","CANNON","OOR",2015-06-06 17:01:00,"2015-06-08 18:00:00"
"885","CV022B","0800000038","CA","CANNON","IR",2015-06-08 18:00:00,"2015-06-23 04:58:00"
"886","CV022B","0800000038","BQ","CANNON","OOR",2015-06-23 04:58:00,"2015-06-23 14:00:00"
"887","CV022B","0800000038","CA","CANNON","IR",2015-06-23 14:00:00,"2015-06-30 19:15:00"
"888","CV022B","0800000038","BQ","CANNON","OOR",2015-06-30 19:15:00,"2015-07-01 20:00:00"
"889","CV022B","0800000038","CA","CANNON","IR",2015-07-01 20:00:00,"2015-12-06 22:00:00"
"890","CV022B","0800000038","BQ","CANNON","OOR",2015-12-06 22:00:00,"2015-12-09 21:00:00"
"891","CV022B","0800000038","CA","CANNON","IR",2015-12-09 21:00:00,"2016-01-08 23:00:00"
"892","CV022B","0800000038","BQ","CANNON","OOR",2016-01-08 23:00:00,"2016-01-12 23:46:00"
"893","CV022B","0800000038","CA","CANNON","IR",2016-01-12 23:46:00,"2016-01-25 15:00:00"
"894","CV022B","0800000038","BQ","CANNON","OOR",2016-01-25 15:00:00,"2016-01-25 21:51:00"
"895","CV022B","0800000038","CA","CANNON","IR",2016-01-25 21:51:00,"2016-01-27 07:00:00"
"896","CV022B","0800000038","BQ","CANNON","OOR",2016-01-27 07:00:00,"2016-02-13 18:00:00"
"897","CV022B","0800000038","DM","CANNON","OOR",2016-02-13 18:00:00,"2016-02-18 19:00:00"
"898","CV022B","0800000038","BQ","CANNON","OOR",2016-02-18 19:00:00,"2016-02-18 19:01:00"
"899","CV022B","0800000038","BU","CANNON","OOR",2016-02-18 19:01:00,"2016-02-22 19:00:00"
"900","CV022B","0800000038","CA","CANNON","IR",2016-02-22 19:00:00,"2016-03-30 13:30:00"
"901","CV022B","0800000038","BQ","CANNON","OOR",2016-03-30 13:30:00,"2016-03-30 20:00:00"
"902","CV022B","0800000038","CA","CANNON","IR",2016-03-30 20:00:00,"2016-04-08 05:16:00"
"903","CV022B","0800000038","BQ","CANNON","OOR",2016-04-08 05:16:00,"2016-04-15 16:00:00"
"904","CV022B","0800000038","CA","CANNON","IR",2016-04-15 16:00:00,"2016-04-20 06:30:00"
"905","CV022B","0800000038","BQ","CANNON","OOR",2016-04-20 06:30:00,"2016-04-21 22:13:00"
"906","CV022B","0800000038","CA","CANNON","IR",2016-04-21 22:13:00,"2016-04-23 14:00:00"
"907","CV022B","0800000038","BU","CANNON","OOR",2016-04-23 14:00:00,"2016-04-27 13:00:00"
"908","CV022B","0800000038","DM","CANNON","OOR",2016-04-27 13:00:00,"2016-05-02 14:00:00"
"909","CV022B","0800000038","BU","CANNON","OOR",2016-05-02 14:00:00,"2016-05-06 14:00:00"
"910","CV022B","0800000038","CA","CANNON","IR",2016-05-06 14:00:00,"2016-06-21 20:00:00"
"911","CV022B","0800000038","DM","CANNON","OOR",2016-06-21 20:00:00,"2016-07-13 09:58:00"
"912","CV022B","0800000038","CA","CANNON","IR",2016-07-13 09:58:00,"2016-08-17 12:05:00"
"913","CV022B","0800000038","BQ","CANNON","OOR",2016-08-17 12:05:00,"2016-08-17 15:30:00"
"914","CV022B","0800000038","CA","CANNON","IR",2016-08-17 15:30:00,"2017-01-06 23:00:00"
"915","CV022B","0800000038","DJ","CANNON","OOR",2017-01-06 23:00:00,"2017-01-24 15:00:00"
"916","CV022B","0800000038","DM","CANNON","OOR",2017-01-24 15:00:00,"2017-01-24 19:39:00"
"917","CV022B","0800000038","CA","CANNON","IR",2017-01-24 19:39:00,"2017-01-24 20:01:00"
"918","CV022B","0800000038","BU","CANNON","OOR",2017-01-24 20:01:00,"2017-01-29 20:01:00"
"919","CV022B","0800000038","CA","CANNON","IR",2017-01-29 20:01:00,"2017-02-09 19:03:00"
"920","CV022B","0800000038","DM","CANNON","OOR",2017-02-09 19:03:00,"2017-06-05 15:00:00"
"921","CV022B","0800000038","CA","CANNON","IR",2017-06-05 15:00:00,"2017-06-06 17:32:00"
"922","CV022B","0800000038","BT","CANNON","OOR",2017-06-06 17:32:00,"2017-06-12 16:00:00"
"923","CV022B","0800000038","CA","CANNON","IR",2017-06-12 16:00:00,"2017-07-08 14:00:00"
"924","CV022B","0800000038","DM","CANNON","OOR",2017-07-08 14:00:00,"2017-07-13 22:00:00"
"925","CV022B","0800000038","CA","CANNON","IR",2017-07-13 22:00:00,"2017-12-18 08:11:00"
"926","CV022B","0800000038","BQ","CANNON","OOR",2017-12-18 08:11:00,"2017-12-20 12:15:00"
"927","CV022B","0800000038","BL","CANNON","OOR",2017-12-20 12:15:00,"2018-01-22 14:00:00"
"928","CV022B","0800000038","DM","CANNON","OOR",2018-01-22 14:00:00,"2018-01-22 14:01:00"
"929","CV022B","0800000038","DJ","CANNON","OOR",2018-01-22 14:01:00,"2018-01-23 15:00:00"
"930","CV022B","0800000038","DM","CANNON","OOR",2018-01-23 15:00:00,"2018-01-23 23:59:00"
"931","CV022B","0800000038","BL","CANNON","OOR",2018-01-23 23:59:00,"2018-01-24 00:00:00"
"932","CV022B","0800000038","BQ","CANNON","OOR",2018-01-24 00:00:00,"2018-01-31 01:30:00"
"933","CV022B","0800000038","CA","CANNON","IR",2018-01-31 01:30:00,"2018-04-19 02:00:00"
"934","CV022B","0800000038","BQ","CANNON","OOR",2018-04-19 02:00:00,"2018-04-23 23:30:00"
"935","CV022B","0800000038","CA","CANNON","IR",2018-04-23 23:30:00,"2018-10-03 05:00:00"
"936","CV022B","0800000038","BQ","CANNON","OOR",2018-10-03 05:00:00,"2018-10-04 02:00:00"
"937","CV022B","0800000038","CA","CANNON","IR",2018-10-04 02:00:00,"2019-04-08 18:00:00"
"938","CV022B","0800000038","BQ","CANNON","OOR",2019-04-08 18:00:00,"2019-04-10 05:00:00"
"939","CV022B","0800000038","CA","CANNON","IR",2019-04-10 05:00:00,"2019-07-26 04:30:00"
"940","CV022B","0800000038","BQ","CANNON","OOR",2019-07-26 04:30:00,"2019-07-29 20:00:00"
"941","CV022B","0800000038","CA","CANNON","IR",2019-07-29 20:00:00,"2020-01-16 19:00:00"
"942","CV022B","0800000038","DM","CANNON","OOR",2020-01-16 19:00:00,"2020-01-28 00:00:00"
"943","CV022B","0800000038","CA","CANNON","IR",2020-01-28 00:00:00,"2020-01-31 02:00:00"
"944","CV022B","0800000038","BQ","CANNON","OOR",2020-01-31 02:00:00,"2020-01-31 18:45:00"
"945","CV022B","0800000038","CA","CANNON","IR",2020-01-31 18:45:00,"2020-05-08 14:30:00"
"946","CV022B","0800000038","BQ","CANNON","OOR",2020-05-08 14:30:00,"2020-05-08 18:00:00"
"947","CV022B","0800000038","CA","CANNON","IR",2020-05-08 18:00:00,"2020-05-29 01:05:00"
"948","CV022B","0800000038","BQ","CANNON","OOR",2020-05-29 01:05:00,"2020-05-29 23:01:00"
"949","CV022B","0800000038","DJ","CANNON","OOR",2020-05-29 23:01:00,"2020-06-02 14:00:00"
"950","CV022B","0800000038","DM","CANNON","OOR",2020-06-02 14:00:00,"2020-06-03 16:00:00"
"951","CV022B","0800000038","BQ","CANNON","OOR",2020-06-03 16:00:00,"2020-06-03 16:01:00"
"952","CV022B","0800000038","BT","CANNON","OOR",2020-06-03 16:01:00,"2020-06-04 12:33:00"
"953","CV022B","0800000038","CA","CANNON","IR",2020-06-04 12:33:00,"2021-01-23 04:40:00"
"954","CV022B","0800000038","BQ","CANNON","OOR",2021-01-23 04:40:00,"2021-01-25 21:00:00"
"955","CV022B","0800000038","CA","CANNON","IR",2021-01-25 21:00:00,"2021-02-08 19:15:00"
"956","CV022B","0800000038","BQ","CANNON","OOR",2021-02-08 19:15:00,"2021-02-09 17:30:00"
"957","CV022B","0800000038","CA","CANNON","IR",2021-02-09 17:30:00,"2021-08-24 15:52:00"
"958","CV022B","0800000038","BQ","CANNON","OOR",2021-08-24 15:52:00,"2021-08-24 22:27:00"
"959","CV022B","0800000038","CA","CANNON","IR",2021-08-24 22:27:00,"2021-11-30 21:00:00"
"960","CV022B","0800000038","DM","CANNON","OOR",2021-11-30 21:00:00,"2022-01-04 22:00:00"
"961","CV022B","0800000038","CA","CANNON","IR",2022-01-04 22:00:00,"2022-01-04 22:01:00"
"962","CV022B","0800000038","DM","CANNON","OOR",2022-01-04 22:01:00,"2022-01-04 22:02:00"
"963","CV022B","0800000038","DR","CANNON","OOR",2022-01-04 22:02:00,"2022-02-08 20:15:00"
"964","CV022B","0800000038","CA","CANNON","IR",2022-02-08 20:15:00,"2022-02-14 11:41:00"
"965","CV022B","0800000038","DR","CANNON","OOR",2022-02-14 11:41:00,"2022-03-07 10:46:30"
"966","CV022B","0800000039","CA","CANNON","IR",2015-01-01 00:01:00,"2015-03-26 20:26:00"
"967","CV022B","0800000039","DO","CANNON","OOR",2015-03-26 20:26:00,"2015-04-15 22:45:00"
"968","CV022B","0800000039","CA","CANNON","IR",2015-04-15 22:45:00,"2015-07-14 17:00:00"
"969","CV022B","0800000039","DM","CANNON","OOR",2015-07-14 17:00:00,"2015-07-14 17:01:00"
"970","CV022B","0800000039","CA","CANNON","IR",2015-07-14 17:01:00,"2015-07-14 17:02:00"
"971","CV022B","0800000039","DM","CANNON","OOR",2015-07-14 17:02:00,"2015-10-16 18:00:00"
"972","CV022B","0800000039","CA","CANNON","IR",2015-10-16 18:00:00,"2015-10-19 06:16:00"
"973","CV022B","0800000039","BQ","CANNON","OOR",2015-10-19 06:16:00,"2015-10-19 15:30:00"
"974","CV022B","0800000039","DM","CANNON","OOR",2015-10-19 15:30:00,"2015-10-20 18:00:00"
"975","CV022B","0800000039","BQ","CANNON","OOR",2015-10-20 18:00:00,"2015-10-20 18:01:00"
"976","CV022B","0800000039","CA","CANNON","IR",2015-10-20 18:01:00,"2015-10-23 03:30:00"
"977","CV022B","0800000039","BQ","CANNON","OOR",2015-10-23 03:30:00,"2015-10-23 03:31:00"
"978","CV022B","0800000039","CA","CANNON","IR",2015-10-23 03:31:00,"2015-10-26 11:00:00"
"979","CV022B","0800000039","DM","CANNON","OOR",2015-10-26 11:00:00,"2015-10-26 21:00:00"
"980","CV022B","0800000039","CA","CANNON","IR",2015-10-26 21:00:00,"2015-10-27 15:10:00"
"981","CV022B","0800000039","BQ","CANNON","OOR",2015-10-27 15:10:00,"2015-10-29 15:00:00"
"982","CV022B","0800000039","DM","CANNON","OOR",2015-10-29 15:00:00,"2015-11-05 14:00:00"
"983","CV022B","0800000039","BQ","CANNON","OOR",2015-11-05 14:00:00,"2015-11-05 14:01:00"
"984","CV022B","0800000039","CA","CANNON","IR",2015-11-05 14:01:00,"2016-04-08 05:03:00"
"985","CV022B","0800000039","BQ","CANNON","OOR",2016-04-08 05:03:00,"2016-04-08 15:49:00"
"986","CV022B","0800000039","CA","CANNON","IR",2016-04-08 15:49:00,"2016-04-14 15:25:00"
"987","CV022B","0800000039","BQ","CANNON","OOR",2016-04-14 15:25:00,"2016-04-15 21:00:00"
"988","CV022B","0800000039","CA","CANNON","IR",2016-04-15 21:00:00,"2016-06-09 03:45:00"
"989","CV022B","0800000039","BQ","CANNON","OOR",2016-06-09 03:45:00,"2016-06-10 19:30:00"
"990","CV022B","0800000039","CA","CANNON","IR",2016-06-10 19:30:00,"2016-06-21 09:13:00"
"991","CV022B","0800000039","BQ","CANNON","OOR",2016-06-21 09:13:00,"2016-06-24 22:21:00"
"992","CV022B","0800000039","CA","CANNON","IR",2016-06-24 22:21:00,"2016-07-13 14:00:00"
"993","CV022B","0800000039","BQ","CANNON","OOR",2016-07-13 14:00:00,"2016-07-14 16:00:00"
"994","CV022B","0800000039","CA","CANNON","IR",2016-07-14 16:00:00,"2016-12-16 23:00:00"
"995","CV022B","0800000039","BQ","CANNON","OOR",2016-12-16 23:00:00,"2016-12-21 14:00:00"
"996","CV022B","0800000039","CA","CANNON","IR",2016-12-21 14:00:00,"2017-03-06 14:00:00"
"997","CV022B","0800000039","DM","CANNON","OOR",2017-03-06 14:00:00,"2017-03-11 02:00:00"
"998","CV022B","0800000039","CA","CANNON","IR",2017-03-11 02:00:00,"2017-03-24 02:00:00"
"999","CV022B","0800000039","BQ","CANNON","OOR",2017-03-24 02:00:00,"2017-03-28 23:00:00"
"1000","CV022B","0800000039","CA","CANNON","IR",2017-03-28 23:00:00,"2017-06-16 22:00:00"
"1001","CV022B","0800000039","DM","CANNON","OOR",2017-06-16 22:00:00,"2017-07-01 19:04:00"
"1002","CV022B","0800000039","CA","CANNON","IR",2017-07-01 19:04:00,"2017-07-13 16:00:00"
"1003","CV022B","0800000039","DM","CANNON","OOR",2017-07-13 16:00:00,"2017-07-16 20:30:00"
"1004","CV022B","0800000039","CA","CANNON","IR",2017-07-16 20:30:00,"2017-09-23 16:01:00"
"1005","CV022B","0800000039","PJ","CANNON","IR",2017-09-23 16:01:00,"2017-10-26 11:00:00"
"1006","CV022B","0800000039","CA","CANNON","IR",2017-10-26 11:00:00,"2018-02-06 21:00:00"
"1007","CV022B","0800000039","DM","CANNON","OOR",2018-02-06 21:00:00,"2018-02-14 21:00:00"
"1008","CV022B","0800000039","CA","CANNON","IR",2018-02-14 21:00:00,"2018-03-26 17:00:00"
"1009","CV022B","0800000039","BQ","CANNON","OOR",2018-03-26 17:00:00,"2018-04-23 21:00:00"
"1010","CV022B","0800000039","BN","CANNON","OOR",2018-04-23 21:00:00,"2018-05-18 09:00:00"
"1011","CV022B","0800000039","CA","CANNON","IR",2018-05-18 09:00:00,"2018-05-18 10:00:00"
"1012","CV022B","0800000039","BN","CANNON","OOR",2018-05-18 10:00:00,"2018-05-19 08:00:00"
"1013","CV022B","0800000039","CA","CANNON","IR",2018-05-19 08:00:00,"2018-05-19 11:00:00"
"1014","CV022B","0800000039","BN","CANNON","OOR",2018-05-19 11:00:00,"2018-06-07 12:00:00"
"1015","CV022B","0800000039","PJ","CANNON","IR",2018-06-07 12:00:00,"2018-09-18 12:30:00"
"1016","CV022B","0800000039","CA","CANNON","IR",2018-09-18 12:30:00,"2018-09-18 14:31:00"
"1017","CV022B","0800000039","DM","CANNON","OOR",2018-09-18 14:31:00,"2018-09-18 14:32:00"
"1018","CV022B","0800000039","CA","CANNON","IR",2018-09-18 14:32:00,"2018-09-18 14:33:00"
"1019","CV022B","0800000039","DM","CANNON","OOR",2018-09-18 14:33:00,"2018-12-17 13:00:00"
"1020","CV022B","0800000039","BU","CANNON","OOR",2018-12-17 13:00:00,"2019-01-08 16:00:00"
"1021","CV022B","0800000039","CA","CANNON","IR",2019-01-08 16:00:00,"2019-01-09 02:00:00"
"1022","CV022B","0800000039","BT","CANNON","OOR",2019-01-09 02:00:00,"2019-01-17 16:00:00"
"1023","CV022B","0800000039","CA","CANNON","IR",2019-01-17 16:00:00,"2019-04-08 18:00:00"
"1024","CV022B","0800000039","BQ","CANNON","OOR",2019-04-08 18:00:00,"2019-04-10 05:00:00"
"1025","CV022B","0800000039","CA","CANNON","IR",2019-04-10 05:00:00,"2019-05-28 14:02:00"
"1026","CV022B","0800000039","BQ","CANNON","OOR",2019-05-28 14:02:00,"2019-05-29 14:00:00"
"1027","CV022B","0800000039","CA","CANNON","IR",2019-05-29 14:00:00,"2019-08-06 07:00:00"
"1028","CV022B","0800000039","BQ","CANNON","OOR",2019-08-06 07:00:00,"2019-08-06 19:00:00"
"1029","CV022B","0800000039","CA","CANNON","IR",2019-08-06 19:00:00,"2020-04-21 09:41:00"
"1030","CV022B","0800000039","BX","CANNON","OOR",2020-04-21 09:41:00,"2020-04-23 17:00:00"
"1031","CV022B","0800000039","CA","CANNON","IR",2020-04-23 17:00:00,"2020-10-19 21:26:00"
"1032","CV022B","0800000039","DM","CANNON","OOR",2020-10-19 21:26:00,"2020-10-19 21:27:00"
"1033","CV022B","0800000039","DO","CANNON","OOR",2020-10-19 21:27:00,"2020-11-03 21:00:00"
"1034","CV022B","0800000039","CA","CANNON","IR",2020-11-03 21:00:00,"2021-05-27 19:17:00"
"1035","CV022B","0800000039","TF","CANNON","IR",2021-05-27 19:17:00,"2021-05-28 17:30:00"
"1036","CV022B","0800000039","BT","CANNON","OOR",2021-05-28 17:30:00,"2021-06-04 14:00:00"
"1037","CV022B","0800000039","TF","CANNON","IR",2021-06-04 14:00:00,"2021-07-14 14:00:00"
"1038","CV022B","0800000039","DM","CANNON","OOR",2021-07-14 14:00:00,"2021-07-23 15:00:00"
"1039","CV022B","0800000039","TF","CANNON","IR",2021-07-23 15:00:00,"2021-10-28 00:22:00"
"1040","CV022B","0800000039","CA","CANNON","IR",2021-10-28 00:22:00,"2021-12-01 05:06:00"
"1041","CV022B","0800000039","BQ","CANNON","OOR",2021-12-01 05:06:00,"2021-12-02 16:35:00"
"1042","CV022B","0800000039","CA","CANNON","IR",2021-12-02 16:35:00,"2022-03-07 10:46:30"
"1043","CV022B","0800000040","CA","HURLBURT","IR",2015-01-01 00:01:00,"2015-04-14 12:49:00"
"1044","CV022B","0800000040","BQ","HURLBURT","OOR",2015-04-14 12:49:00,"2015-04-21 17:30:00"
"1045","CV022B","0800000040","CA","HURLBURT","IR",2015-04-21 17:30:00,"2015-04-29 19:00:00"
"1046","CV022B","0800000040","BQ","HURLBURT","OOR",2015-04-29 19:00:00,"2015-05-01 19:49:00"
"1047","CV022B","0800000040","BU","HURLBURT","OOR",2015-05-01 19:49:00,"2015-05-01 22:30:00"
"1048","CV022B","0800000040","CA","HURLBURT","IR",2015-05-01 22:30:00,"2015-06-15 12:00:00"
"1049","CV022B","0800000040","EI","HURLBURT","TEST",2015-06-15 12:00:00,"2015-08-04 20:16:00"
"1050","CV022B","0800000040","CA","HURLBURT","IR",2015-08-04 20:16:00,"2015-08-04 20:17:00"
"1051","CV022B","0800000040","BQ","HURLBURT","OOR",2015-08-04 20:17:00,"2015-08-10 19:43:00"
"1052","CV022B","0800000040","CA","HURLBURT","IR",2015-08-10 19:43:00,"2015-08-10 19:44:00"
"1053","CV022B","0800000040","DM","HURLBURT","OOR",2015-08-10 19:44:00,"2015-08-12 18:00:00"
"1054","CV022B","0800000040","CA","HURLBURT","IR",2015-08-12 18:00:00,"2015-12-21 06:01:00"
"1055","CV022B","0800000040","BQ","HURLBURT","OOR",2015-12-21 06:01:00,"2015-12-22 19:13:00"
"1056","CV022B","0800000040","CA","HURLBURT","IR",2015-12-22 19:13:00,"2016-09-26 12:00:00"
"1057","CV022B","0800000040","EI","HURLBURT","TEST",2016-09-26 12:00:00,"2016-10-12 19:11:00"
"1058","CV022B","0800000040","CA","HURLBURT","IR",2016-10-12 19:11:00,"2016-11-21 14:01:00"
"1059","CV022B","0800000040","DM","HURLBURT","OOR",2016-11-21 14:01:00,"2017-04-04 18:00:00"
"1060","CV022B","0800000040","DR","HURLBURT","OOR",2017-04-04 18:00:00,"2017-04-08 13:00:00"
"1061","CV022B","0800000040","CA","HURLBURT","IR",2017-04-08 13:00:00,"2017-04-25 19:36:00"
"1062","CV022B","0800000040","DM","HURLBURT","OOR",2017-04-25 19:36:00,"2017-05-04 18:45:00"
"1063","CV022B","0800000040","CA","HURLBURT","IR",2017-05-04 18:45:00,"2017-05-18 16:00:00"
"1064","CV022B","0800000040","DM","HURLBURT","OOR",2017-05-18 16:00:00,"2017-06-11 19:28:00"
"1065","CV022B","0800000040","CA","HURLBURT","IR",2017-06-11 19:28:00,"2017-06-27 18:30:00"
"1066","CV022B","0800000040","BQ","HURLBURT","OOR",2017-06-27 18:30:00,"2017-07-06 13:42:00"
"1067","CV022B","0800000040","CA","HURLBURT","IR",2017-07-06 13:42:00,"2017-07-17 11:00:00"
"1068","CV022B","0800000040","DM","HURLBURT","OOR",2017-07-17 11:00:00,"2017-08-07 17:00:00"
"1069","CV022B","0800000040","CA","HURLBURT","IR",2017-08-07 17:00:00,"2017-09-25 17:05:00"
"1070","CV022B","0800000040","PJ","HURLBURT","IR",2017-09-25 17:05:00,"2017-10-26 11:00:00"
"1071","CV022B","0800000040","CA","HURLBURT","IR",2017-10-26 11:00:00,"2019-05-15 14:30:00"
"1072","CV022B","0800000040","BQ","HURLBURT","OOR",2019-05-15 14:30:00,"2019-05-16 09:30:00"
"1073","CV022B","0800000040","CA","HURLBURT","IR",2019-05-16 09:30:00,"2020-03-28 18:30:00"
"1074","CV022B","0800000040","BQ","HURLBURT","OOR",2020-03-28 18:30:00,"2020-03-30 23:00:00"
"1075","CV022B","0800000040","CA","HURLBURT","IR",2020-03-30 23:00:00,"2021-01-26 05:00:00"
"1076","CV022B","0800000040","PJ","HURLBURT","IR",2021-01-26 05:00:00,"2021-02-23 16:02:00"
"1077","CV022B","0800000040","BT","HURLBURT","OOR",2021-02-23 16:02:00,"2021-02-23 20:00:00"
"1078","CV022B","0800000040","CA","HURLBURT","IR",2021-02-23 20:00:00,"2021-02-24 05:00:00"
"1079","CV022B","0800000040","BT","HURLBURT","OOR",2021-02-24 05:00:00,"2021-02-24 16:00:00"
"1080","CV022B","0800000040","CA","HURLBURT","IR",2021-02-24 16:00:00,"2021-06-14 14:00:00"
"1081","CV022B","0800000040","BQ","HURLBURT","OOR",2021-06-14 14:00:00,"2021-06-17 02:00:00"
"1082","CV022B","0800000040","CA","HURLBURT","IR",2021-06-17 02:00:00,"2021-07-08 15:12:00"
"1083","CV022B","0800000040","BQ","HURLBURT","OOR",2021-07-08 15:12:00,"2021-07-09 16:28:00"
"1084","CV022B","0800000040","CA","HURLBURT","IR",2021-07-09 16:28:00,"2022-02-10 10:45:00"
"1085","CV022B","0800000040","DM","HURLBURT","OOR",2022-02-10 10:45:00,"2022-02-10 10:46:00"
"1086","CV022B","0800000040","DO","HURLBURT","OOR",2022-02-10 10:46:00,"2022-03-07 10:46:30"
"1087","CV022B","0800000047","CA","MILDENHALL","IR",2015-01-01 00:01:00,"2015-03-26 02:16:00"
"1088","CV022B","0800000047","BQ","MILDENHALL","OOR",2015-03-26 02:16:00,"2015-03-27 18:00:00"
"1089","CV022B","0800000047","BU","MILDENHALL","OOR",2015-03-27 18:00:00,"2015-03-30 21:01:00"
"1090","CV022B","0800000047","DM","MILDENHALL","OOR",2015-03-30 21:01:00,"2015-03-31 23:30:00"
"1091","CV022B","0800000047","BU","MILDENHALL","OOR",2015-03-31 23:30:00,"2015-04-07 19:47:00"
"1092","CV022B","0800000047","CA","MILDENHALL","IR",2015-04-07 19:47:00,"2015-07-07 22:00:00"
"1093","CV022B","0800000047","BQ","MILDENHALL","OOR",2015-07-07 22:00:00,"2015-07-07 22:01:00"
"1094","CV022B","0800000047","CA","MILDENHALL","IR",2015-07-07 22:01:00,"2015-07-08 17:50:00"
"1095","CV022B","0800000047","BQ","MILDENHALL","OOR",2015-07-08 17:50:00,"2015-07-09 13:24:00"
"1096","CV022B","0800000047","CA","MILDENHALL","IR",2015-07-09 13:24:00,"2015-11-19 13:30:00"
"1097","CV022B","0800000047","BQ","MILDENHALL","OOR",2015-11-19 13:30:00,"2015-12-02 20:00:00"
"1098","CV022B","0800000047","CA","MILDENHALL","IR",2015-12-02 20:00:00,"2016-02-01 07:01:00"
"1099","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-01 07:01:00,"2016-02-12 01:59:00"
"1100","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-12 01:59:00,"2016-02-12 03:11:00"
"1101","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-12 03:11:00,"2016-02-12 18:44:00"
"1102","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-12 18:44:00,"2016-02-12 19:21:00"
"1103","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-12 19:21:00,"2016-02-12 22:49:00"
"1104","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-12 22:49:00,"2016-02-12 23:21:00"
"1105","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-12 23:21:00,"2016-02-13 18:54:00"
"1106","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-13 18:54:00,"2016-02-13 19:11:00"
"1107","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-13 19:11:00,"2016-02-19 17:34:00"
"1108","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-19 17:34:00,"2016-02-19 17:51:00"
"1109","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-19 17:51:00,"2016-02-22 23:59:00"
"1110","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-22 23:59:00,"2016-02-23 00:16:00"
"1111","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-23 00:16:00,"2016-02-24 00:44:00"
"1112","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-24 00:44:00,"2016-02-24 01:06:00"
"1113","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-24 01:06:00,"2016-02-24 17:49:00"
"1114","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-24 17:49:00,"2016-02-24 18:06:00"
"1115","CV022B","0800000047","BQ","MILDENHALL","OOR",2016-02-24 18:06:00,"2016-02-24 19:34:00"
"1116","CV022B","0800000047","CA","MILDENHALL","IR",2016-02-24 19:34:00,"2016-02-24 20:01:00"
